9.123070526123046875e+01
9.216343688964843750e+01
9.058080291748046875e+01
8.675559234619140625e+01
8.567219543457031250e+01
8.451380920410156250e+01
8.197450256347656250e+01
8.110567474365234375e+01
8.259339141845703125e+01
8.508982849121093750e+01
8.529355621337890625e+01
8.588285827636718750e+01
8.631912231445312500e+01
8.598099517822265625e+01
8.509547424316406250e+01
8.429786682128906250e+01
8.385064697265625000e+01
8.229706573486328125e+01
8.084398651123046875e+01
7.957402038574218750e+01
7.837098693847656250e+01
7.733734130859375000e+01
7.584922790527343750e+01
7.456402587890625000e+01
7.322776794433593750e+01
