7.036988735198974609e+00
6.758188724517822266e+00
6.245828151702880859e+00
6.901907444000244141e+00
6.062367916107177734e+00
5.983826160430908203e+00
6.239143848419189453e+00
5.960356235504150391e+00
6.169362545013427734e+00
5.766138553619384766e+00
5.695882320404052734e+00
5.645753860473632812e+00
5.624371528625488281e+00
5.530796051025390625e+00
5.607012271881103516e+00
5.805332660675048828e+00
5.369119644165039062e+00
5.479644298553466797e+00
5.352914810180664062e+00
5.416003704071044922e+00
5.343999385833740234e+00
5.271704196929931641e+00
5.320498466491699219e+00
5.194785594940185547e+00
5.383817195892333984e+00
