9.898482322692871094e+00
2.282795906066894531e+01
1.452856254577636719e+01
1.114021301269531250e+01
8.396235466003417969e+00
9.750429153442382812e+00
6.521892070770263672e+00
6.214081287384033203e+00
5.968179702758789062e+00
6.009353160858154297e+00
6.125523567199707031e+00
5.885538578033447266e+00
6.186031341552734375e+00
6.130463123321533203e+00
6.049417018890380859e+00
6.202230930328369141e+00
5.939855575561523438e+00
6.146099567413330078e+00
5.881320953369140625e+00
6.044708728790283203e+00
5.827337741851806641e+00
6.151959896087646484e+00
6.568322181701660156e+00
6.048072814941406250e+00
6.344817161560058594e+00
